uid,variant_number,active_mins,dt,avg_active_mins
44956,1,566.0,35,16.17142857142857
44957,1,16.0,5,3.2
44959,1,30.0,8,3.75
44960,1,140.0,38,3.6842105263157894
44961,1,66.0,12,5.5
44962,1,128.0,17,7.529411764705882
44963,1,3.0,2,1.5
44964,1,48.0,4,12.0
44965,1,226.0,28,8.071428571428571
44966,1,328.0,50,6.56
44967,1,73.0,12,6.083333333333333
44968,1,278.0,17,16.352941176470587
44969,1,7.0,1,7.0
44970,1,168.0,21,8.0
44971,1,1.0,1,1.0
44972,1,67.0,6,11.166666666666666
44973,1,299.0,30,9.966666666666667
44974,1,133.0,10,13.3
44975,1,120.0,20,6.0
44978,1,70.0,11,6.363636363636363
44979,1,325.0,44,7.386363636363637
44980,1,10.0,1,10.0
44981,1,30.0,6,5.0
44982,1,51.0,9,5.666666666666667
44983,1,45.0,10,4.5
44984,1,12.0,4,3.0
44985,1,666.0,44,15.136363636363637
44986,1,27.0,4,6.75
44987,1,300.0,36,8.333333333333334
44988,1,141.0,26,5.423076923076923
44990,1,39.0,9,4.333333333333333
44991,1,192.0,25,7.68
44992,1,117.0,22,5.318181818181818
44994,1,69.0,7,9.857142857142858
44995,1,490.0,37,13.243243243243244
44996,1,133.0,25,5.32
44998,1,974.0,72,13.527777777777779
45000,1,39.0,9,4.333333333333333
45001,1,349.0,44,7.931818181818182
45002,1,73.0,19,3.8421052631578947
45003,1,281.0,34,8.264705882352942
45004,1,69.0,16,4.3125
45005,1,124.0,21,5.904761904761905
45006,1,16.0,7,2.2857142857142856
45007,1,6.0,2,3.0
45008,1,390.0,34,11.470588235294118
45009,1,312.0,28,11.142857142857142
45010,1,72.0,14,5.142857142857143
45011,1,6.0,1,6.0
45012,1,98.0,29,3.3793103448275863
45013,1,122.0,30,4.066666666666666
45014,1,14.0,3,4.666666666666667
45015,1,219.0,27,8.11111111111111
45016,1,137.0,21,6.523809523809524
45017,1,418.0,65,6.430769230769231
45018,1,26.0,1,26.0
45019,1,13.0,2,6.5
45020,1,81.0,11,7.363636363636363
45021,1,8.0,1,8.0
45022,1,8.0,3,2.6666666666666665
45023,1,92.0,23,4.0
45024,1,3.0,1,3.0
45025,1,227.0,64,3.546875
45026,1,299.0,31,9.64516129032258
45027,1,14.0,4,3.5
45028,1,86.0,16,5.375
45030,1,451.0,33,13.666666666666666
45031,1,156.0,23,6.782608695652174
45032,1,42.0,6,7.0
45033,1,177.0,8,22.125
45034,1,52.0,6,8.666666666666666
45035,1,115.0,27,4.2592592592592595
45036,1,146.0,15,9.733333333333333
45038,1,110.0,18,6.111111111111111
45039,1,55.0,7,7.857142857142857
45040,1,799.0,36,22.194444444444443
45041,1,211.0,15,14.066666666666666
45042,1,397.0,31,12.806451612903226
45043,1,114.0,17,6.705882352941177
45045,1,6.0,1,6.0
45046,1,7.0,5,1.4
45047,1,47.0,9,5.222222222222222
45048,1,20.0,7,2.857142857142857
45049,1,156.0,22,7.090909090909091
45050,1,88.0,20,4.4
45052,1,187.0,24,7.791666666666667
45053,1,3.0,2,1.5
45054,1,14.0,4,3.5
45055,1,31.0,9,3.4444444444444446
45056,1,606.0,54,11.222222222222221
45057,1,20.0,7,2.857142857142857
45059,1,8.0,1,8.0
45060,1,15.0,7,2.142857142857143
45061,1,20.0,5,4.0
45062,1,88.0,16,5.5
45063,1,2.0,1,2.0
45064,1,58.0,10,5.8
45065,1,690.0,51,13.529411764705882
45066,1,61.0,12,5.083333333333333
45068,1,22.0,5,4.4
45069,1,440.0,25,17.6
45070,1,84.0,14,6.0
45071,1,8.0,2,4.0
45072,1,115.0,24,4.791666666666667
45074,1,8.0,3,2.6666666666666665
45075,1,41.0,11,3.727272727272727
45076,1,359.0,46,7.804347826086956
45077,1,41.0,9,4.555555555555555
45078,1,248.0,29,8.551724137931034
45079,1,13.0,5,2.6
45080,1,292.0,26,11.23076923076923
45081,1,366.0,29,12.620689655172415
45082,1,32.0,8,4.0
45083,1,10.0,2,5.0
45084,1,17.0,4,4.25
45085,1,46.0,5,9.2
45086,1,358.0,35,10.228571428571428
45087,1,8.0,1,8.0
45088,1,56.0,16,3.5
45089,1,863.0,56,15.410714285714286
45090,1,352.0,52,6.769230769230769
45091,1,13.0,5,2.6
45092,1,315.0,28,11.25
45093,1,39.0,6,6.5
45094,1,25.0,8,3.125
45095,1,17.0,7,2.4285714285714284
45096,1,22.0,7,3.142857142857143
45097,1,26.0,8,3.25
45098,1,512.0,42,12.19047619047619
45099,1,223.0,28,7.964285714285714
45100,1,492.0,46,10.695652173913043
45102,1,15.0,2,7.5
45103,1,49.0,9,5.444444444444445
45104,1,90.0,26,3.4615384615384617
45105,1,102.0,12,8.5
45106,1,5.0,2,2.5
45107,1,11.0,5,2.2
45108,1,15.0,2,7.5
45109,1,6.0,4,1.5
45110,1,5.0,2,2.5
45111,1,27.0,6,4.5
45112,1,40.0,14,2.857142857142857
45113,1,152.0,23,6.608695652173913
45115,1,142.0,29,4.896551724137931
45116,1,142.0,26,5.461538461538462
45117,1,631.0,32,19.71875
45118,1,99.0,17,5.823529411764706
45119,1,4.0,2,2.0
45120,1,57.0,12,4.75
45121,1,275.0,19,14.473684210526315
45122,1,16.0,5,3.2
45123,1,10.0,2,5.0
45124,1,41.0,8,5.125
45125,1,30.0,4,7.5
45126,1,283.0,29,9.758620689655173
45127,1,234.0,18,13.0
45128,1,10.0,3,3.3333333333333335
45129,1,9.0,4,2.25
45130,1,43.0,8,5.375
45131,1,18.0,2,9.0
45132,1,14.0,4,3.5
45133,1,348.0,40,8.7
45134,1,18.0,5,3.6
45135,1,637.0,54,11.796296296296296
45136,1,96.0,21,4.571428571428571
45137,1,730.0,54,13.518518518518519
45138,1,37.0,6,6.166666666666667
45139,1,11.0,2,5.5
45140,1,50.0,12,4.166666666666667
45141,1,6.0,1,6.0
45142,1,45.0,10,4.5
45143,1,1.0,1,1.0
45144,1,40.0,12,3.3333333333333335
45145,1,447.0,43,10.395348837209303
45146,1,24.0,4,6.0
45147,1,5.0,3,1.6666666666666667
45148,1,40.0,6,6.666666666666667
45149,1,1010.0,57,17.719298245614034
45150,1,127.0,22,5.7727272727272725
45151,1,66.0,11,6.0
45152,1,49.0,9,5.444444444444445
45153,1,1.0,1,1.0
45154,1,108.0,24,4.5
45155,1,273.0,36,7.583333333333333
45156,1,417.0,24,17.375
45157,1,124.0,23,5.391304347826087
45158,1,210.0,33,6.363636363636363
45159,1,499.0,51,9.784313725490197
45160,1,17.0,3,5.666666666666667
45161,1,63.0,18,3.5
45162,1,559.0,33,16.939393939393938
45163,1,20.0,6,3.3333333333333335
45164,1,5.0,2,2.5
45166,1,79.0,10,7.9
45167,1,427.0,30,14.233333333333333
45168,1,2.0,1,2.0
45170,1,144.0,23,6.260869565217392
45171,1,8.0,5,1.6
45172,1,5.0,2,2.5
45173,1,791.0,53,14.924528301886792
45174,1,3.0,3,1.0
45175,1,209.0,21,9.952380952380953
45176,1,103.0,19,5.421052631578948
45179,1,71.0,11,6.454545454545454
45180,1,308.0,23,13.391304347826088
45181,1,107.0,15,7.133333333333334
45183,1,78.0,18,4.333333333333333
45184,1,45.0,4,11.25
45185,1,67.0,5,13.4
45186,1,13.0,3,4.333333333333333
45188,1,125.0,24,5.208333333333333
45189,1,32.0,7,4.571428571428571
45190,1,223.0,29,7.689655172413793
45191,1,43.0,12,3.5833333333333335
45192,1,52.0,11,4.7272727272727275
45193,1,9.0,2,4.5
45194,1,38.0,9,4.222222222222222
45195,1,171.0,32,5.34375
45196,1,269.0,25,10.76
45197,1,459.0,27,17.0
45199,1,449.0,60,7.483333333333333
45200,1,570.0,34,16.764705882352942
45201,1,19.0,5,3.8
45202,1,72.0,13,5.538461538461538
45204,1,11.0,3,3.6666666666666665
45206,1,29.0,3,9.666666666666666
45207,1,353.0,55,6.418181818181818
45208,1,172.0,18,9.555555555555555
45209,1,33.0,11,3.0
45210,1,14.0,5,2.8
45211,1,3.0,1,3.0
45212,1,16.0,6,2.6666666666666665
45213,1,35.0,4,8.75
45214,1,156.0,17,9.176470588235293
45215,1,73.0,11,6.636363636363637
45216,1,70.0,14,5.0
45217,1,10.0,3,3.3333333333333335
45218,1,14.0,3,4.666666666666667
45219,1,1.0,1,1.0
45221,1,346.0,54,6.407407407407407
45222,1,32.0,5,6.4
45223,1,116.0,8,14.5
45224,1,36.0,4,9.0
45225,1,11.0,2,5.5
45226,1,84.0,18,4.666666666666667
45227,1,231.0,35,6.6
45228,1,4.0,1,4.0
45229,1,90.0,18,5.0
45230,1,1070.0,74,14.45945945945946
45231,1,52.0,17,3.0588235294117645
45232,1,81.0,6,13.5
45233,1,52.0,16,3.25
45234,1,8.0,4,2.0
45237,1,34.0,8,4.25
45238,1,405.0,45,9.0
45239,1,563.0,40,14.075
45240,1,63.0,12,5.25
45241,1,191.0,19,10.052631578947368
45242,1,52.0,6,8.666666666666666
45243,1,268.0,26,10.307692307692308
45244,1,58.0,9,6.444444444444445
45245,1,57.0,8,7.125
45246,1,139.0,20,6.95
45247,1,110.0,26,4.230769230769231
45248,1,61.0,7,8.714285714285714
45249,1,27.0,7,3.857142857142857
45250,1,34.0,9,3.7777777777777777
45251,1,321.0,34,9.441176470588236
45252,1,67.0,12,5.583333333333333
45253,1,1.0,1,1.0
45254,1,36.0,13,2.769230769230769
45255,1,89.0,17,5.235294117647059
45257,1,412.0,21,19.61904761904762
45258,1,569.0,60,9.483333333333333
45259,1,5.0,1,5.0
45260,1,66.0,16,4.125
45261,1,162.0,24,6.75
45262,1,20.0,3,6.666666666666667
45263,1,674.0,60,11.233333333333333
45265,1,12.0,5,2.4
45266,1,157.0,21,7.476190476190476
45267,1,52.0,14,3.7142857142857144
45269,1,71.0,14,5.071428571428571
45270,1,260.0,35,7.428571428571429
45271,1,70.0,19,3.6842105263157894
45272,1,26.0,6,4.333333333333333
45273,1,71.0,7,10.142857142857142
45274,1,643.0,39,16.487179487179485
45275,1,661.0,49,13.489795918367347
45276,1,70.0,12,5.833333333333333
45277,1,67.0,17,3.9411764705882355
45278,1,13.0,5,2.6
45279,1,90.0,21,4.285714285714286
45280,1,5.0,1,5.0
45281,1,212.0,40,5.3
45282,1,22.0,6,3.6666666666666665
45283,1,23.0,6,3.8333333333333335
45284,1,105.0,12,8.75
45285,1,27.0,5,5.4
45286,1,5.0,4,1.25
45288,1,412.0,35,11.771428571428572
45289,1,3.0,2,1.5
45290,1,269.0,38,7.078947368421052
45291,1,49.0,12,4.083333333333333
45292,1,12.0,3,4.0
45293,1,21.0,4,5.25
45294,1,4.0,2,2.0
45295,1,74.0,14,5.285714285714286
45296,1,504.0,40,12.6
45297,1,150.0,25,6.0
45298,1,793.0,60,13.216666666666667
45299,1,19.0,7,2.7142857142857144
45300,1,29.0,4,7.25
45301,1,122.0,15,8.133333333333333
45302,1,75.0,20,3.75
45303,1,58.0,12,4.833333333333333
45304,1,651.0,47,13.851063829787234
45305,1,72.0,12,6.0
45306,1,16.0,6,2.6666666666666665
45307,1,5.0,3,1.6666666666666667
45308,1,15.0,2,7.5
45309,1,1.0,1,1.0
45310,1,139.0,28,4.964285714285714
45311,1,115.0,20,5.75
45312,1,125.0,19,6.578947368421052
45313,1,10.0,5,2.0
45315,1,21.0,5,4.2
45316,1,19.0,8,2.375
45317,1,143.0,25,5.72
45318,1,171.0,16,10.6875
45319,1,119.0,34,3.5
45320,1,69.0,20,3.45
45321,1,3.0,3,1.0
45322,1,103.0,15,6.866666666666666
45323,1,34.0,7,4.857142857142857
45324,1,163.0,13,12.538461538461538
45325,1,104.0,18,5.777777777777778
45326,1,44.0,6,7.333333333333333
45327,1,3.0,1,3.0
45329,1,1242.0,67,18.53731343283582
45331,1,63.0,7,9.0
45332,1,35.0,9,3.888888888888889
45333,1,54.0,13,4.153846153846154
45334,1,76.0,12,6.333333333333333
45335,1,89.0,18,4.944444444444445
45336,1,19.0,8,2.375
45337,1,872.0,46,18.956521739130434
45338,1,85.0,18,4.722222222222222
45339,1,22.0,3,7.333333333333333
45340,1,187.0,17,11.0
45341,1,472.0,49,9.63265306122449
45343,1,473.0,41,11.536585365853659
45344,1,70.0,12,5.833333333333333
45345,1,2.0,1,2.0
45346,1,62.0,9,6.888888888888889
45347,1,14.0,6,2.3333333333333335
45348,1,634.0,67,9.462686567164178
45349,1,92.0,11,8.363636363636363
45350,1,3.0,1,3.0
45351,1,78.0,12,6.5
45352,1,52.0,8,6.5
45353,1,37.0,9,4.111111111111111
45354,1,85.0,7,12.142857142857142
45355,1,74.0,21,3.5238095238095237
45356,1,216.0,32,6.75
45357,1,104.0,18,5.777777777777778
45358,1,371.0,34,10.911764705882353
45359,1,146.0,14,10.428571428571429
45360,1,286.0,41,6.975609756097561
45361,1,112.0,7,16.0
45362,1,55.0,9,6.111111111111111
45363,1,44.0,5,8.8
45364,1,445.0,45,9.88888888888889
45365,1,294.0,33,8.909090909090908
45366,1,248.0,30,8.266666666666667
45367,1,6.0,3,2.0
45368,1,7.0,4,1.75
45369,1,479.0,43,11.13953488372093
45370,1,20.0,6,3.3333333333333335
45371,1,285.0,21,13.571428571428571
45372,1,19.0,4,4.75
45374,1,21.0,6,3.5
45375,1,89.0,11,8.090909090909092
45376,1,89.0,18,4.944444444444445
45378,1,367.0,29,12.655172413793103
45379,1,14.0,4,3.5
45380,1,50.0,18,2.7777777777777777
45381,1,24.0,4,6.0
45382,1,10.0,2,5.0
45383,1,8.0,4,2.0
45386,1,8.0,2,4.0
45387,1,29.0,9,3.2222222222222223
45388,1,860.0,64,13.4375
45389,1,69.0,4,17.25
45390,1,13.0,2,6.5
45392,1,42.0,14,3.0
45393,1,65.0,9,7.222222222222222
45394,1,15.0,4,3.75
45396,1,3.0,1,3.0
45397,1,352.0,29,12.137931034482758
45398,1,8.0,2,4.0
45400,1,35.0,2,17.5
45401,1,186.0,27,6.888888888888889
45402,1,3.0,2,1.5
45404,1,24.0,5,4.8
45406,1,101.0,20,5.05
45408,1,626.0,37,16.91891891891892
45409,1,174.0,25,6.96
45411,1,113.0,21,5.380952380952381
45412,1,77.0,10,7.7
45413,1,81.0,15,5.4
45414,1,92.0,15,6.133333333333334
45415,1,94.0,21,4.476190476190476
45416,1,57.0,10,5.7
45417,1,8.0,1,8.0
45418,1,38.0,7,5.428571428571429
45419,1,578.0,33,17.515151515151516
45421,1,85.0,15,5.666666666666667
45422,1,717.0,63,11.380952380952381
45423,1,23.0,6,3.8333333333333335
45424,1,13.0,4,3.25
45425,1,41.0,11,3.727272727272727
45426,1,227.0,38,5.973684210526316
45428,1,5.0,1,5.0
45429,1,628.0,58,10.827586206896552
45430,1,38.0,9,4.222222222222222
45431,1,26.0,6,4.333333333333333
45432,1,18.0,7,2.5714285714285716
45433,1,25.0,5,5.0
45434,1,80.0,19,4.2105263157894735
45435,1,76.0,14,5.428571428571429
45436,1,5.0,3,1.6666666666666667
45437,1,41.0,13,3.1538461538461537
45438,1,62.0,10,6.2
45439,1,377.0,31,12.161290322580646
45440,1,4.0,2,2.0
45441,1,535.0,57,9.385964912280702
45442,1,39.0,11,3.5454545454545454
45443,1,90.0,15,6.0
45444,1,38.0,7,5.428571428571429
45445,1,38.0,12,3.1666666666666665
45446,1,307.0,19,16.157894736842106
45447,1,9.0,3,3.0
45448,1,89.0,19,4.684210526315789
45449,1,903.0,73,12.36986301369863
45450,1,1013.0,82,12.353658536585366
45451,1,22.0,3,7.333333333333333
45452,1,2.0,1,2.0
45453,1,510.0,31,16.451612903225808
45454,1,351.0,37,9.486486486486486
45455,1,160.0,26,6.153846153846154
45456,1,21.0,7,3.0
45457,1,17.0,3,5.666666666666667
45459,1,40.0,7,5.714285714285714
45460,1,22.0,5,4.4
45461,1,6.0,3,2.0
45462,1,58.0,5,11.6
45463,1,186.0,28,6.642857142857143
45466,1,6.0,3,2.0
45467,1,192.0,19,10.105263157894736
45468,1,102.0,25,4.08
45469,1,646.0,33,19.575757575757574
45470,1,66.0,17,3.8823529411764706
45471,1,725.0,47,15.425531914893616
45472,1,5.0,1,5.0
45473,1,120.0,11,10.909090909090908
45474,1,205.0,41,5.0
45475,1,71.0,9,7.888888888888889
45476,1,10.0,4,2.5
45477,1,980.0,72,13.61111111111111
45478,1,355.0,34,10.441176470588236
45480,1,454.0,47,9.659574468085106
45481,1,9.0,2,4.5
45482,1,55.0,16,3.4375
45483,1,135.0,16,8.4375
45484,1,27.0,5,5.4
45485,1,6.0,2,3.0
45486,1,89.0,13,6.846153846153846
45487,1,8.0,1,8.0
45488,1,44.0,13,3.3846153846153846
45489,1,277.0,27,10.25925925925926
45490,1,647.0,41,15.78048780487805
45491,1,30.0,5,6.0
45492,1,37.0,8,4.625
45493,1,115.0,25,4.6
45494,1,65.0,23,2.8260869565217392
45495,1,7.0,1,7.0
45496,1,5.0,1,5.0
45497,1,1.0,1,1.0
45500,1,228.0,21,10.857142857142858
45501,1,560.0,55,10.181818181818182
45502,1,898.0,72,12.472222222222221
45503,1,206.0,40,5.15
45504,1,56.0,15,3.7333333333333334
45505,1,3.0,1,3.0
45506,1,294.0,20,14.7
45507,1,70.0,12,5.833333333333333
45508,1,18.0,2,9.0
45510,1,11.0,3,3.6666666666666665
45511,1,66.0,14,4.714285714285714
45512,1,205.0,33,6.212121212121212
45513,1,1042.0,60,17.366666666666667
45514,1,745.0,59,12.627118644067796
45515,1,71.0,7,10.142857142857142
45516,1,8.0,2,4.0
45518,1,200.0,35,5.714285714285714
45519,1,8.0,3,2.6666666666666665
45520,1,119.0,17,7.0
45521,1,308.0,33,9.333333333333334
45522,1,122.0,21,5.809523809523809
45523,1,2.0,1,2.0
45524,1,1.0,1,1.0
45525,1,11.0,5,2.2
45526,1,29.0,8,3.625
45529,1,891.0,79,11.278481012658228
45530,1,10.0,2,5.0
45531,1,25.0,3,8.333333333333334
45532,1,467.0,38,12.289473684210526
45533,1,26.0,6,4.333333333333333
45534,1,78.0,15,5.2
45535,1,40.0,3,13.333333333333334
45536,1,218.0,44,4.954545454545454
45537,1,51.0,11,4.636363636363637
45538,1,48.0,5,9.6
45539,1,5.0,3,1.6666666666666667
45540,1,13.0,4,3.25
45541,1,460.0,39,11.794871794871796
45542,1,3.0,1,3.0
45543,1,137.0,23,5.956521739130435
45544,1,65.0,18,3.611111111111111
45545,1,223.0,22,10.136363636363637
45546,1,6.0,2,3.0
45547,1,46.0,2,23.0
45548,1,96.0,20,4.8
45549,1,432.0,38,11.368421052631579
45550,1,138.0,21,6.571428571428571
45551,1,17.0,5,3.4
45552,1,15.0,3,5.0
45553,1,9.0,2,4.5
45554,1,130.0,16,8.125
45555,1,20.0,5,4.0
45556,1,2.0,1,2.0
45557,1,55.0,13,4.230769230769231
45558,1,11.0,3,3.6666666666666665
45559,1,193.0,25,7.72
45560,1,63.0,14,4.5
45561,1,18.0,7,2.5714285714285716
45562,1,13.0,1,13.0
45563,1,314.0,42,7.476190476190476
45564,1,65.0,13,5.0
45566,1,48.0,9,5.333333333333333
45567,1,12.0,5,2.4
45568,1,7.0,2,3.5
45569,1,514.0,25,20.56
45571,1,21.0,5,4.2
45572,1,48.0,6,8.0
45573,1,290.0,54,5.37037037037037
45574,1,36.0,7,5.142857142857143
45575,1,2.0,1,2.0
45576,1,18.0,9,2.0
45577,1,41.0,11,3.727272727272727
45578,1,227.0,33,6.878787878787879
45579,1,134.0,9,14.88888888888889
45580,1,110.0,11,10.0
45581,1,88.0,6,14.666666666666666
45582,1,103.0,20,5.15
45583,1,228.0,37,6.162162162162162
45584,1,75.0,18,4.166666666666667
45585,1,684.0,39,17.53846153846154
45586,1,470.0,39,12.051282051282051
45588,1,243.0,19,12.789473684210526
45589,1,436.0,20,21.8
45590,1,190.0,27,7.037037037037037
45591,1,223.0,26,8.576923076923077
45592,1,73.0,13,5.615384615384615
45594,1,29.0,8,3.625
45595,1,12.0,6,2.0
45596,1,79.0,7,11.285714285714286
45599,1,127.0,26,4.884615384615385
45600,1,115.0,22,5.2272727272727275
45601,1,90.0,15,6.0
45602,1,28.0,10,2.8
45603,1,62.0,7,8.857142857142858
45604,1,84.0,16,5.25
45605,1,89.0,10,8.9
45606,1,126.0,22,5.7272727272727275
45607,1,136.0,27,5.037037037037037
45608,1,33.0,5,6.6
45609,1,6.0,4,1.5
45610,1,10.0,3,3.3333333333333335
45611,1,388.0,26,14.923076923076923
45612,1,113.0,23,4.913043478260869
45613,1,92.0,14,6.571428571428571
45614,1,43.0,4,10.75
45615,1,158.0,21,7.523809523809524
45616,1,33.0,9,3.6666666666666665
45617,1,327.0,29,11.275862068965518
45618,1,31.0,6,5.166666666666667
45619,1,428.0,47,9.106382978723405
45620,1,34.0,10,3.4
45621,1,17.0,5,3.4
45622,1,32.0,13,2.4615384615384617
45623,1,8.0,4,2.0
45624,1,309.0,34,9.088235294117647
45625,1,178.0,13,13.692307692307692
45627,1,88.0,17,5.176470588235294
45628,1,13.0,3,4.333333333333333
45629,1,495.0,38,13.026315789473685
45630,1,16.0,8,2.0
45631,1,19.0,10,1.9
45632,1,7.0,3,2.3333333333333335
45633,1,35.0,4,8.75
45634,1,198.0,32,6.1875
45635,1,12.0,2,6.0
45636,1,9.0,3,3.0
45638,1,16.0,3,5.333333333333333
45639,1,500.0,44,11.363636363636363
45640,1,103.0,20,5.15
45641,1,9.0,2,4.5
45642,1,639.0,36,17.75
45643,1,36.0,8,4.5
45644,1,154.0,26,5.923076923076923
45646,1,98.0,9,10.88888888888889
45647,1,13.0,2,6.5
45648,1,99.0,17,5.823529411764706
45649,1,38.0,3,12.666666666666666
45650,1,437.0,33,13.242424242424242
45651,1,34.0,10,3.4
45652,1,347.0,41,8.463414634146341
45653,1,16.0,3,5.333333333333333
45654,1,122.0,32,3.8125
45655,1,14.0,8,1.75
45656,1,109.0,22,4.954545454545454
45657,1,511.0,68,7.514705882352941
45658,1,6.0,2,3.0
45659,1,44.0,13,3.3846153846153846
45660,1,608.0,28,21.714285714285715
45661,1,17.0,4,4.25
45663,1,68.0,20,3.4
45664,1,64.0,21,3.0476190476190474
45665,1,28.0,4,7.0
45666,1,107.0,16,6.6875
45667,1,50.0,4,12.5
45668,1,30.0,10,3.0
45669,1,30.0,9,3.3333333333333335
45670,1,21.0,5,4.2
45671,1,111.0,14,7.928571428571429
45672,1,29.0,5,5.8
45673,1,5.0,3,1.6666666666666667
45674,1,66.0,11,6.0
45675,1,36.0,3,12.0
45676,1,61.0,23,2.652173913043478
45677,1,13.0,3,4.333333333333333
45678,1,64.0,8,8.0
45680,1,306.0,30,10.2
45681,1,105.0,14,7.5
45682,1,147.0,25,5.88
45683,1,37.0,11,3.3636363636363638
45685,1,17.0,2,8.5
45686,1,20.0,6,3.3333333333333335
45687,1,626.0,45,13.911111111111111
45690,1,513.0,45,11.4
45691,1,15.0,8,1.875
45692,1,182.0,17,10.705882352941176
45693,1,190.0,25,7.6
45694,1,41.0,11,3.727272727272727
45695,1,34.0,6,5.666666666666667
45696,1,338.0,27,12.518518518518519
45697,1,8.0,2,4.0
45698,1,583.0,39,14.948717948717949
45699,1,16.0,5,3.2
45700,1,42.0,8,5.25
45701,1,9.0,3,3.0
45702,1,69.0,16,4.3125
45703,1,10.0,1,10.0
45704,1,34.0,8,4.25
45705,1,86.0,22,3.909090909090909
45706,1,102.0,12,8.5
45707,1,52.0,7,7.428571428571429
45708,1,30.0,8,3.75
45709,1,25.0,2,12.5
45710,1,288.0,37,7.783783783783784
45711,1,134.0,28,4.785714285714286
45712,1,36.0,7,5.142857142857143
45713,1,538.0,38,14.157894736842104
45714,1,131.0,29,4.517241379310345
45715,1,52.0,14,3.7142857142857144
45716,1,1267.0,66,19.196969696969695
45717,1,201.0,31,6.483870967741935
45718,1,2.0,1,2.0
45719,1,72.0,11,6.545454545454546
45720,1,15.0,2,7.5
45721,1,64.0,8,8.0
45722,1,513.0,60,8.55
45723,1,16.0,5,3.2
45725,1,113.0,8,14.125
45726,1,678.0,36,18.833333333333332
45727,1,4.0,3,1.3333333333333333
45728,1,66.0,11,6.0
45729,1,125.0,29,4.310344827586207
45730,1,1.0,1,1.0
45731,1,1.0,1,1.0
45732,1,458.0,48,9.541666666666666
45733,1,44.0,11,4.0
45734,1,264.0,22,12.0
45736,1,36.0,6,6.0
45737,1,66.0,12,5.5
45738,1,65.0,17,3.823529411764706
45739,1,24.0,3,8.0
45740,1,407.0,40,10.175
45741,1,10.0,3,3.3333333333333335
45742,1,79.0,8,9.875
45743,1,71.0,13,5.461538461538462
45744,1,62.0,10,6.2
45745,1,414.0,33,12.545454545454545
45746,1,71.0,19,3.736842105263158
45747,1,264.0,12,22.0
45748,1,188.0,18,10.444444444444445
45749,1,4.0,3,1.3333333333333333
45750,1,78.0,16,4.875
45751,1,36.0,10,3.6
45752,1,256.0,44,5.818181818181818
45753,1,154.0,20,7.7
45755,1,53.0,7,7.571428571428571
45756,1,102.0,17,6.0
45757,1,883.0,49,18.020408163265305
45758,1,5.0,1,5.0
45759,1,25.0,6,4.166666666666667
45761,1,9.0,1,9.0
45762,1,424.0,44,9.636363636363637
45763,1,761.0,55,13.836363636363636
45764,1,213.0,34,6.264705882352941
45765,1,99.0,9,11.0
45766,1,149.0,29,5.137931034482759
45768,1,261.0,29,9.0
45769,1,42.0,8,5.25
45770,1,144.0,32,4.5
45771,1,111.0,13,8.538461538461538
45772,1,36.0,4,9.0
45773,1,601.0,31,19.387096774193548
45774,1,27.0,3,9.0
45775,1,661.0,39,16.94871794871795
45776,1,84.0,17,4.9411764705882355
45777,1,553.0,27,20.48148148148148
45778,1,32.0,5,6.4
45779,1,1.0,1,1.0
45780,1,52.0,17,3.0588235294117645
45781,1,140.0,12,11.666666666666666
45782,1,158.0,14,11.285714285714286
45783,1,136.0,22,6.181818181818182
45784,1,122.0,17,7.176470588235294
45785,1,3.0,1,3.0
45786,1,184.0,21,8.761904761904763
45787,1,111.0,24,4.625
45788,1,5.0,3,1.6666666666666667
45790,1,12.0,3,4.0
45791,1,67.0,10,6.7
45792,1,109.0,15,7.266666666666667
45793,1,38.0,9,4.222222222222222
45794,1,228.0,21,10.857142857142858
45795,1,442.0,38,11.631578947368421
45796,1,596.0,55,10.836363636363636
45797,1,105.0,6,17.5
45798,1,221.0,14,15.785714285714286
45799,1,7.0,4,1.75
45800,1,44.0,14,3.142857142857143
45801,1,26.0,5,5.2
45802,1,45.0,14,3.2142857142857144
45803,1,38.0,10,3.8
45804,1,40.0,14,2.857142857142857
45805,1,148.0,5,29.6
45806,1,18.0,6,3.0
45807,1,700.0,41,17.073170731707318
45808,1,38.0,6,6.333333333333333
45809,1,17.0,6,2.8333333333333335
45810,1,61.0,5,12.2
45811,1,607.0,40,15.175
45812,1,4.0,2,2.0
45813,1,11.0,6,1.8333333333333333
45814,1,892.0,47,18.97872340425532
45815,1,94.0,20,4.7
45816,1,92.0,19,4.842105263157895
45817,1,48.0,4,12.0
45818,1,395.0,30,13.166666666666666
45819,1,35.0,10,3.5
45820,1,83.0,11,7.545454545454546
45821,1,821.0,51,16.098039215686274
45822,1,69.0,17,4.0588235294117645
45823,1,47.0,9,5.222222222222222
45824,1,53.0,11,4.818181818181818
45825,1,99.0,24,4.125
45827,1,254.0,16,15.875
45828,1,24.0,3,8.0
45829,1,25.0,1,25.0
45830,1,38.0,12,3.1666666666666665
45831,1,52.0,17,3.0588235294117645
45832,1,196.0,36,5.444444444444445
45833,1,173.0,32,5.40625
45834,1,36.0,9,4.0
45835,1,32.0,9,3.5555555555555554
45837,1,13.0,3,4.333333333333333
45838,1,1.0,1,1.0
45839,1,78.0,12,6.5
45840,1,8.0,4,2.0
45841,1,27.0,6,4.5
45842,1,77.0,11,7.0
45843,1,211.0,16,13.1875
45844,1,36.0,9,4.0
45845,1,310.0,37,8.378378378378379
