uid,active_mins,dt,avg_active_mins
19323,8.0,3,2.6666666666666665
19324,20.0,11,1.8181818181818181
19325,102.0,15,6.8
19326,14.0,3,4.666666666666667
19327,130.0,24,5.416666666666667
19328,30.0,8,3.75
19329,7.0,3,2.3333333333333335
19330,36.0,4,9.0
19331,203.0,33,6.151515151515151
19332,53.0,21,2.5238095238095237
19333,350.0,52,6.730769230769231
19334,57.0,11,5.181818181818182
19335,26.0,4,6.5
19336,24.0,8,3.0
19337,20.0,10,2.0
19338,17.0,7,2.4285714285714284
19339,15.0,5,3.0
19340,89.0,13,6.846153846153846
19341,45.0,17,2.6470588235294117
19342,40.0,16,2.5
19343,347.0,77,4.5064935064935066
19344,83.0,17,4.882352941176471
19345,60.0,20,3.0
19346,36.0,7,5.142857142857143
19347,156.0,22,7.090909090909091
19348,20.0,7,2.857142857142857
19349,39.0,14,2.7857142857142856
19350,69.0,15,4.6
19351,8.0,3,2.6666666666666665
19352,197.0,53,3.7169811320754715
19353,57.0,13,4.384615384615385
19354,10.0,4,2.5
19355,296.0,26,11.384615384615385
19356,89.0,27,3.2962962962962963
19357,348.0,52,6.6923076923076925
19358,23.0,7,3.2857142857142856
19359,11.0,6,1.8333333333333333
19360,171.0,36,4.75
19361,8.0,7,1.1428571428571428
19362,461.0,43,10.720930232558139
19363,49.0,14,3.5
19364,377.0,53,7.113207547169812
19365,68.0,16,4.25
19366,1.0,1,1.0
19367,4.0,1,4.0
19368,128.0,30,4.266666666666667
19369,27.0,7,3.857142857142857
19370,113.0,22,5.136363636363637
19371,7.0,3,2.3333333333333335
19372,48.0,10,4.8
19373,18.0,7,2.5714285714285716
19374,149.0,46,3.239130434782609
19375,1.0,1,1.0
19376,264.0,41,6.439024390243903
19377,49.0,15,3.2666666666666666
19378,42.0,14,3.0
19379,191.0,35,5.457142857142857
19380,119.0,29,4.103448275862069
19381,8.0,4,2.0
19382,344.0,38,9.052631578947368
19383,15.0,7,2.142857142857143
19384,117.0,10,11.7
19385,4.0,1,4.0
19386,126.0,34,3.7058823529411766
19387,656.0,58,11.310344827586206
19388,214.0,20,10.7
19389,52.0,11,4.7272727272727275
19390,19.0,3,6.333333333333333
19391,19.0,6,3.1666666666666665
19392,363.0,23,15.782608695652174
19393,178.0,24,7.416666666666667
19394,219.0,51,4.294117647058823
19395,204.0,35,5.828571428571428
19396,84.0,29,2.896551724137931
19397,10.0,2,5.0
19398,4.0,2,2.0
19399,223.0,46,4.8478260869565215
19400,150.0,33,4.545454545454546
19401,40.0,14,2.857142857142857
19402,47.0,21,2.238095238095238
19403,46.0,18,2.5555555555555554
19404,99.0,36,2.75
19405,149.0,30,4.966666666666667
19406,49.0,17,2.8823529411764706
19407,116.0,42,2.761904761904762
19408,3.0,1,3.0
19409,943.0,66,14.287878787878787
19410,151.0,13,11.615384615384615
19411,76.0,10,7.6
19412,80.0,11,7.2727272727272725
19413,30.0,14,2.142857142857143
19414,474.0,57,8.31578947368421
19415,22.0,7,3.142857142857143
19416,37.0,5,7.4
19417,36.0,14,2.5714285714285716
19418,6.0,4,1.5
19419,17.0,8,2.125
19420,2.0,1,2.0
19421,23.0,10,2.3
19422,249.0,66,3.772727272727273
19423,153.0,39,3.923076923076923
19424,24.0,8,3.0
19425,14.0,4,3.5
19426,11.0,6,1.8333333333333333
19427,23.0,12,1.9166666666666667
19428,108.0,20,5.4
19429,317.0,33,9.606060606060606
19430,1085.0,95,11.421052631578947
19431,27.0,9,3.0
19432,195.0,15,13.0
19433,875.0,80,10.9375
19434,17.0,1,17.0
19435,92.0,35,2.6285714285714286
19436,4.0,2,2.0
19437,877.0,73,12.013698630136986
19438,404.0,65,6.2153846153846155
19440,116.0,12,9.666666666666666
19441,219.0,58,3.7758620689655173
19442,160.0,55,2.909090909090909
19443,129.0,23,5.608695652173913
19444,3.0,2,1.5
19445,74.0,20,3.7
19446,2.0,1,2.0
19447,1.0,1,1.0
19448,30.0,10,3.0
19449,222.0,34,6.529411764705882
19450,13.0,4,3.25
19451,267.0,58,4.603448275862069
19452,77.0,21,3.6666666666666665
19453,174.0,40,4.35
19454,37.0,13,2.8461538461538463
19455,52.0,15,3.466666666666667
19456,40.0,17,2.3529411764705883
19457,143.0,39,3.6666666666666665
19458,105.0,28,3.75
19459,543.0,34,15.970588235294118
19460,247.0,30,8.233333333333333
19461,43.0,13,3.3076923076923075
19462,771.0,47,16.404255319148938
19463,66.0,21,3.142857142857143
19464,49.0,18,2.7222222222222223
19465,58.0,19,3.0526315789473686
19466,146.0,14,10.428571428571429
19467,12.0,4,3.0
19468,360.0,37,9.72972972972973
19469,38.0,17,2.235294117647059
19470,366.0,61,6.0
19471,62.0,23,2.6956521739130435
19472,13.0,8,1.625
19473,58.0,21,2.761904761904762
19474,16.0,4,4.0
19475,18.0,3,6.0
19476,23.0,6,3.8333333333333335
19477,5.0,3,1.6666666666666667
19478,32.0,7,4.571428571428571
19479,410.0,53,7.735849056603773
19480,93.0,20,4.65
19481,2.0,1,2.0
19482,117.0,21,5.571428571428571
19483,45.0,18,2.5
19484,281.0,68,4.132352941176471
19485,16.0,2,8.0
19486,58.0,20,2.9
19487,26.0,12,2.1666666666666665
19488,168.0,8,21.0
19489,35.0,10,3.5
19490,33.0,12,2.75
19491,55.0,14,3.9285714285714284
19492,19.0,6,3.1666666666666665
19493,261.0,39,6.6923076923076925
19494,67.0,13,5.153846153846154
19495,1132.0,69,16.405797101449274
19496,4.0,1,4.0
19498,452.0,61,7.409836065573771
19499,27.0,11,2.4545454545454546
19500,877.0,75,11.693333333333333
19501,36.0,13,2.769230769230769
19502,7.0,2,3.5
19503,116.0,39,2.9743589743589745
19504,209.0,57,3.6666666666666665
19505,539.0,38,14.18421052631579
19506,684.0,45,15.2
19507,182.0,20,9.1
19508,42.0,16,2.625
19509,37.0,13,2.8461538461538463
19510,11.0,4,2.75
19511,270.0,28,9.642857142857142
19512,223.0,39,5.717948717948718
19513,17.0,8,2.125
19514,20.0,7,2.857142857142857
19515,4.0,2,2.0
19516,711.0,62,11.46774193548387
19517,28.0,3,9.333333333333334
19518,382.0,55,6.945454545454545
19519,29.0,9,3.2222222222222223
19520,254.0,47,5.404255319148936
19521,31.0,8,3.875
19522,146.0,29,5.0344827586206895
19523,49.0,10,4.9
19524,69.0,12,5.75
19525,53.0,14,3.7857142857142856
19526,64.0,21,3.0476190476190474
19527,37.0,14,2.642857142857143
19528,6.0,4,1.5
19529,50.0,19,2.6315789473684212
19530,4.0,2,2.0
19531,175.0,41,4.2682926829268295
19532,387.0,56,6.910714285714286
19533,108.0,14,7.714285714285714
19534,181.0,34,5.323529411764706
19535,2.0,1,2.0
19536,154.0,40,3.85
19537,1.0,1,1.0
19538,9.0,4,2.25
19539,63.0,15,4.2
19540,12.0,4,3.0
19541,443.0,42,10.547619047619047
19542,84.0,22,3.8181818181818183
19543,11.0,6,1.8333333333333333
19544,15.0,7,2.142857142857143
19545,500.0,34,14.705882352941176
19546,346.0,68,5.088235294117647
19547,509.0,75,6.786666666666667
19548,133.0,23,5.782608695652174
19549,205.0,38,5.394736842105263
19550,172.0,18,9.555555555555555
19551,61.0,7,8.714285714285714
19552,245.0,37,6.621621621621622
19553,267.0,49,5.448979591836735
19554,117.0,35,3.342857142857143
19555,10.0,3,3.3333333333333335
19556,142.0,23,6.173913043478261
19557,12.0,6,2.0
19558,143.0,38,3.763157894736842
19559,16.0,7,2.2857142857142856
19560,5.0,3,1.6666666666666667
19561,2.0,1,2.0
19562,21.0,8,2.625
19563,55.0,7,7.857142857142857
19564,138.0,37,3.72972972972973
19565,67.0,18,3.7222222222222223
19566,352.0,38,9.263157894736842
19567,2.0,1,2.0
19568,472.0,75,6.293333333333333
19569,81.0,23,3.5217391304347827
19570,42.0,17,2.4705882352941178
19571,20.0,7,2.857142857142857
19572,110.0,31,3.5483870967741935
19573,16.0,4,4.0
19574,22.0,11,2.0
19575,19.0,7,2.7142857142857144
19576,52.0,15,3.466666666666667
19577,73.0,6,12.166666666666666
19578,193.0,45,4.288888888888889
19579,741.0,43,17.232558139534884
19580,110.0,25,4.4
19581,15.0,5,3.0
19582,556.0,52,10.692307692307692
19583,128.0,20,6.4
19584,6.0,1,6.0
19585,36.0,14,2.5714285714285716
19586,44.0,22,2.0
19587,142.0,33,4.303030303030303
19588,43.0,16,2.6875
19589,11.0,8,1.375
19590,24.0,6,4.0
19591,3.0,1,3.0
19592,60.0,12,5.0
19593,9.0,5,1.8
19594,8.0,5,1.6
19595,24.0,9,2.6666666666666665
19596,32.0,12,2.6666666666666665
19597,590.0,66,8.93939393939394
19598,115.0,27,4.2592592592592595
19599,52.0,14,3.7142857142857144
19600,11.0,2,5.5
19601,45.0,8,5.625
19602,46.0,17,2.7058823529411766
19603,107.0,40,2.675
19604,94.0,16,5.875
19605,28.0,4,7.0
19606,4.0,1,4.0
19607,31.0,15,2.066666666666667
19608,31.0,10,3.1
19609,2.0,1,2.0
19610,176.0,28,6.285714285714286
19611,221.0,57,3.8771929824561404
19612,7.0,1,7.0
19613,96.0,27,3.5555555555555554
19614,27.0,9,3.0
19615,82.0,16,5.125
19616,82.0,28,2.9285714285714284
19617,13.0,4,3.25
19618,8.0,3,2.6666666666666665
19619,13.0,7,1.8571428571428572
19620,97.0,22,4.409090909090909
19621,204.0,30,6.8
19622,79.0,20,3.95
19623,148.0,20,7.4
19624,199.0,31,6.419354838709677
19625,4.0,1,4.0
19626,31.0,13,2.3846153846153846
19627,66.0,15,4.4
19628,72.0,22,3.272727272727273
19629,56.0,17,3.2941176470588234
19630,2.0,1,2.0
19631,641.0,48,13.354166666666666
19632,382.0,40,9.55
19633,73.0,25,2.92
19634,500.0,36,13.88888888888889
19635,58.0,16,3.625
19636,10.0,6,1.6666666666666667
19637,190.0,43,4.4186046511627906
19638,1240.0,102,12.156862745098039
19639,7.0,3,2.3333333333333335
19640,22.0,12,1.8333333333333333
19641,3.0,2,1.5
19642,86.0,40,2.15
19643,93.0,13,7.153846153846154
19644,29.0,13,2.230769230769231
19645,611.0,76,8.039473684210526
19646,15.0,10,1.5
19647,23.0,10,2.3
19648,18.0,4,4.5
19649,128.0,21,6.095238095238095
19650,179.0,56,3.1964285714285716
19651,236.0,41,5.7560975609756095
19652,364.0,57,6.385964912280702
19653,29.0,11,2.6363636363636362
19654,4.0,2,2.0
19655,176.0,18,9.777777777777779
19656,142.0,18,7.888888888888889
19657,580.0,66,8.787878787878787
19658,45.0,8,5.625
19659,56.0,16,3.5
19660,580.0,54,10.74074074074074
19661,549.0,57,9.631578947368421
19662,28.0,11,2.5454545454545454
19663,18.0,11,1.6363636363636365
19664,13.0,3,4.333333333333333
19665,51.0,19,2.6842105263157894
19666,163.0,29,5.620689655172414
19667,30.0,3,10.0
19668,2.0,1,2.0
19669,290.0,53,5.471698113207547
19670,12.0,4,3.0
19671,8.0,3,2.6666666666666665
19672,27.0,8,3.375
19673,188.0,36,5.222222222222222
19674,1.0,1,1.0
19675,771.0,75,10.28
19676,213.0,22,9.681818181818182
19677,2.0,1,2.0
19678,10.0,5,2.0
19679,79.0,21,3.761904761904762
19680,39.0,17,2.2941176470588234
19681,52.0,18,2.888888888888889
19682,3.0,1,3.0
19683,110.0,21,5.238095238095238
19684,61.0,20,3.05
19685,3.0,1,3.0
19686,50.0,11,4.545454545454546
19687,34.0,13,2.6153846153846154
19688,33.0,12,2.75
19689,214.0,34,6.294117647058823
19690,48.0,16,3.0
19691,385.0,54,7.12962962962963
19692,127.0,18,7.055555555555555
19693,15.0,3,5.0
19694,71.0,20,3.55
19695,39.0,8,4.875
19696,31.0,12,2.5833333333333335
19697,350.0,27,12.962962962962964
19698,33.0,16,2.0625
19699,16.0,8,2.0
19700,283.0,19,14.894736842105264
19701,200.0,8,25.0
19702,20.0,8,2.5
19703,50.0,11,4.545454545454546
19704,34.0,20,1.7
19705,2.0,1,2.0
19706,2.0,1,2.0
19707,14.0,6,2.3333333333333335
19708,71.0,14,5.071428571428571
19709,32.0,10,3.2
19710,804.0,73,11.013698630136986
19711,2.0,1,2.0
19712,232.0,35,6.628571428571429
19713,20.0,5,4.0
19714,48.0,17,2.823529411764706
19715,129.0,22,5.863636363636363
19716,4.0,2,2.0
19717,12.0,5,2.4
19718,2.0,1,2.0
19719,10.0,5,2.0
19720,402.0,60,6.7
19721,64.0,13,4.923076923076923
19722,431.0,69,6.246376811594203
19723,32.0,6,5.333333333333333
19724,3.0,1,3.0
19725,129.0,26,4.961538461538462
19726,36.0,11,3.272727272727273
19727,17.0,5,3.4
19728,14.0,3,4.666666666666667
19729,131.0,20,6.55
19730,18.0,7,2.5714285714285716
19731,14.0,9,1.5555555555555556
19732,12.0,3,4.0
19733,35.0,5,7.0
19734,6.0,2,3.0
19735,43.0,11,3.909090909090909
19736,21.0,9,2.3333333333333335
19737,30.0,4,7.5
19738,35.0,11,3.1818181818181817
19739,31.0,13,2.3846153846153846
19740,15.0,8,1.875
19741,14.0,7,2.0
19742,52.0,11,4.7272727272727275
19743,105.0,36,2.9166666666666665
19744,1.0,1,1.0
19745,78.0,22,3.5454545454545454
19746,69.0,19,3.6315789473684212
19747,39.0,20,1.95
19748,10.0,5,2.0
19749,351.0,64,5.484375
19750,43.0,11,3.909090909090909
19751,476.0,63,7.555555555555555
19752,21.0,12,1.75
19753,49.0,16,3.0625
19754,92.0,32,2.875
19755,4.0,1,4.0
19756,24.0,9,2.6666666666666665
19757,406.0,50,8.12
19758,28.0,9,3.111111111111111
19759,17.0,10,1.7
19760,246.0,50,4.92
19761,3.0,2,1.5
19762,11.0,4,2.75
19763,268.0,52,5.153846153846154
19764,77.0,21,3.6666666666666665
19765,6.0,1,6.0
19767,1.0,1,1.0
19768,366.0,40,9.15
19769,10.0,2,5.0
19770,127.0,13,9.76923076923077
19771,31.0,14,2.2142857142857144
19772,107.0,19,5.631578947368421
19773,33.0,11,3.0
19774,7.0,4,1.75
19775,11.0,5,2.2
19776,1.0,1,1.0
19777,437.0,61,7.163934426229508
19778,28.0,6,4.666666666666667
19779,4.0,3,1.3333333333333333
19780,32.0,12,2.6666666666666665
19781,469.0,49,9.571428571428571
19782,30.0,8,3.75
19783,28.0,9,3.111111111111111
19784,60.0,16,3.75
19785,6.0,1,6.0
19786,82.0,24,3.4166666666666665
19787,272.0,34,8.0
19788,711.0,63,11.285714285714286
19789,504.0,53,9.50943396226415
19790,19.0,2,9.5
19791,269.0,22,12.227272727272727
19792,236.0,47,5.0212765957446805
19793,117.0,35,3.342857142857143
19794,64.0,20,3.2
19795,363.0,26,13.961538461538462
19796,98.0,25,3.92
19797,9.0,4,2.25
19798,66.0,15,4.4
19799,36.0,12,3.0
19800,82.0,16,5.125
19801,21.0,11,1.9090909090909092
19802,586.0,48,12.208333333333334
19803,19.0,7,2.7142857142857144
19804,40.0,13,3.076923076923077
19805,7.0,4,1.75
19806,15.0,6,2.5
19807,37.0,10,3.7
19808,33.0,9,3.6666666666666665
19809,185.0,50,3.7
19810,19.0,5,3.8
19811,758.0,53,14.30188679245283
19812,147.0,27,5.444444444444445
19813,33.0,5,6.6
19814,376.0,59,6.372881355932203
19815,447.0,31,14.419354838709678
19816,19.0,12,1.5833333333333333
19817,131.0,26,5.038461538461538
19818,589.0,39,15.102564102564102
19819,591.0,66,8.954545454545455
19820,5.0,1,5.0
19821,183.0,32,5.71875
19822,771.0,42,18.357142857142858
19823,420.0,24,17.5
19824,6.0,1,6.0
19825,764.0,80,9.55
19826,204.0,37,5.513513513513513
19827,20.0,5,4.0
19828,592.0,66,8.969696969696969
19829,24.0,8,3.0
19830,33.0,11,3.0
19831,95.0,25,3.8
19832,27.0,13,2.076923076923077
19833,359.0,20,17.95
19834,56.0,10,5.6
19835,74.0,22,3.3636363636363638
19836,58.0,8,7.25
19837,4.0,2,2.0
19838,12.0,4,3.0
19839,594.0,71,8.366197183098592
19840,66.0,25,2.64
19841,26.0,9,2.888888888888889
19842,34.0,4,8.5
19843,106.0,26,4.076923076923077
19844,701.0,45,15.577777777777778
19845,8.0,5,1.6
19846,25.0,9,2.7777777777777777
19847,196.0,43,4.558139534883721
19848,349.0,63,5.5396825396825395
19849,93.0,9,10.333333333333334
19850,83.0,17,4.882352941176471
19851,109.0,35,3.1142857142857143
19852,25.0,11,2.272727272727273
19853,73.0,25,2.92
19854,155.0,29,5.344827586206897
19855,23.0,9,2.5555555555555554
19856,444.0,63,7.0476190476190474
19857,251.0,42,5.976190476190476
19858,57.0,25,2.28
19859,170.0,53,3.207547169811321
19860,40.0,10,4.0
19861,236.0,32,7.375
19862,2.0,1,2.0
19863,12.0,4,3.0
19864,178.0,34,5.235294117647059
19865,388.0,58,6.689655172413793
19866,44.0,15,2.933333333333333
19867,138.0,33,4.181818181818182
19869,313.0,42,7.4523809523809526
19870,11.0,2,5.5
19871,22.0,8,2.75
19872,238.0,12,19.833333333333332
19873,9.0,4,2.25
19874,64.0,13,4.923076923076923
19875,19.0,3,6.333333333333333
19876,44.0,10,4.4
19877,5.0,3,1.6666666666666667
19878,68.0,20,3.4
19879,1073.0,65,16.50769230769231
19880,86.0,21,4.095238095238095
19881,38.0,6,6.333333333333333
19882,111.0,25,4.44
19883,25.0,5,5.0
19884,64.0,20,3.2
19885,155.0,33,4.696969696969697
19886,16.0,10,1.6
19887,28.0,7,4.0
19888,10.0,3,3.3333333333333335
19889,58.0,25,2.32
19890,35.0,15,2.3333333333333335
19891,13.0,6,2.1666666666666665
19892,22.0,10,2.2
19893,19.0,7,2.7142857142857144
19894,20.0,12,1.6666666666666667
19895,4.0,1,4.0
19896,7.0,5,1.4
19897,40.0,7,5.714285714285714
19898,15.0,7,2.142857142857143
19899,43.0,11,3.909090909090909
19900,236.0,26,9.076923076923077
19901,26.0,6,4.333333333333333
19902,19.0,4,4.75
19903,85.0,30,2.8333333333333335
19904,3.0,1,3.0
19905,3.0,2,1.5
19906,133.0,9,14.777777777777779
19907,118.0,24,4.916666666666667
19908,25.0,6,4.166666666666667
19909,3.0,1,3.0
19910,26.0,12,2.1666666666666665
19911,7.0,3,2.3333333333333335
19912,61.0,27,2.259259259259259
19913,207.0,57,3.6315789473684212
19915,292.0,16,18.25
19916,20.0,3,6.666666666666667
19917,81.0,19,4.2631578947368425
19918,37.0,15,2.466666666666667
19919,310.0,27,11.481481481481481
19920,330.0,36,9.166666666666666
19921,198.0,42,4.714285714285714
19922,186.0,30,6.2
19923,26.0,5,5.2
19924,19.0,5,3.8
19925,111.0,33,3.3636363636363638
19926,593.0,34,17.441176470588236
19927,31.0,9,3.4444444444444446
19928,7.0,4,1.75
19929,883.0,101,8.742574257425742
19930,525.0,44,11.931818181818182
19931,272.0,48,5.666666666666667
19932,78.0,28,2.7857142857142856
19933,11.0,3,3.6666666666666665
19934,2.0,1,2.0
19935,51.0,4,12.75
19936,98.0,23,4.260869565217392
19937,1.0,1,1.0
19938,20.0,5,4.0
19939,61.0,13,4.6923076923076925
19940,2.0,2,1.0
19941,109.0,28,3.892857142857143
19942,63.0,19,3.3157894736842106
19943,657.0,59,11.135593220338983
19944,10.0,5,2.0
19945,1.0,1,1.0
19946,2.0,2,1.0
19947,25.0,11,2.272727272727273
19948,20.0,9,2.2222222222222223
19949,83.0,24,3.4583333333333335
19950,143.0,41,3.4878048780487805
19951,86.0,16,5.375
19952,749.0,41,18.26829268292683
19953,272.0,20,13.6
19954,80.0,24,3.3333333333333335
19955,64.0,9,7.111111111111111
19956,42.0,10,4.2
19957,14.0,5,2.8
19958,22.0,4,5.5
19959,7.0,2,3.5
19960,11.0,5,2.2
19961,844.0,61,13.836065573770492
19962,35.0,6,5.833333333333333
19963,416.0,42,9.904761904761905
19964,17.0,6,2.8333333333333335
19965,2.0,1,2.0
19966,589.0,42,14.023809523809524
19967,109.0,23,4.739130434782608
19968,15.0,7,2.142857142857143
19969,20.0,5,4.0
19970,143.0,36,3.9722222222222223
19971,286.0,61,4.688524590163935
19972,332.0,59,5.627118644067797
19973,69.0,20,3.45
19974,746.0,97,7.690721649484536
19975,8.0,2,4.0
19976,31.0,9,3.4444444444444446
19977,210.0,54,3.888888888888889
19978,3.0,2,1.5
19979,16.0,6,2.6666666666666665
19980,952.0,61,15.60655737704918
19981,23.0,4,5.75
19982,758.0,64,11.84375
19983,83.0,24,3.4583333333333335
19984,14.0,4,3.5
19985,7.0,3,2.3333333333333335
19986,5.0,3,1.6666666666666667
19987,557.0,33,16.87878787878788
19988,51.0,10,5.1
19989,103.0,19,5.421052631578948
19990,130.0,16,8.125
19991,12.0,4,3.0
19992,139.0,18,7.722222222222222
19993,124.0,24,5.166666666666667
19994,767.0,72,10.652777777777779
19995,28.0,17,1.6470588235294117
19996,9.0,4,2.25
19997,824.0,102,8.07843137254902
19998,8.0,2,4.0
19999,26.0,10,2.6
20000,3.0,1,3.0
20001,57.0,15,3.8
20002,5.0,2,2.5
20003,23.0,10,2.3
20004,69.0,4,17.25
20005,18.0,6,3.0
20006,17.0,1,17.0
20007,134.0,23,5.826086956521739
20008,152.0,19,8.0
20009,44.0,19,2.3157894736842106
20010,15.0,8,1.875
20011,643.0,46,13.978260869565217
20012,768.0,73,10.520547945205479
20013,467.0,26,17.96153846153846
20014,2.0,1,2.0
20015,178.0,61,2.918032786885246
20016,120.0,19,6.315789473684211
20017,16.0,2,8.0
20018,64.0,14,4.571428571428571
20019,2.0,1,2.0
20020,109.0,28,3.892857142857143
20021,826.0,75,11.013333333333334
20022,379.0,51,7.431372549019608
20023,486.0,48,10.125
20024,214.0,34,6.294117647058823
20025,7.0,3,2.3333333333333335
20026,13.0,6,2.1666666666666665
20027,31.0,18,1.7222222222222223
20028,72.0,19,3.789473684210526
20029,7.0,1,7.0
20030,117.0,8,14.625
20031,41.0,13,3.1538461538461537
20032,163.0,39,4.17948717948718
20033,5.0,3,1.6666666666666667
20034,81.0,27,3.0
20035,7.0,3,2.3333333333333335
20036,58.0,20,2.9
20037,82.0,25,3.28
20038,36.0,14,2.5714285714285716
20039,26.0,8,3.25
20040,185.0,11,16.818181818181817
20041,42.0,19,2.210526315789474
20042,20.0,11,1.8181818181818181
20043,3.0,2,1.5
20044,1015.0,63,16.11111111111111
20045,36.0,8,4.5
20046,34.0,12,2.8333333333333335
20047,16.0,6,2.6666666666666665
20048,798.0,74,10.783783783783784
20049,138.0,17,8.117647058823529
20050,27.0,8,3.375
20051,10.0,4,2.5
20052,49.0,8,6.125
20053,15.0,4,3.75
20054,24.0,12,2.0
20055,381.0,54,7.055555555555555
20056,2.0,1,2.0
20057,10.0,5,2.0
20058,419.0,63,6.650793650793651
20059,704.0,42,16.761904761904763
20060,22.0,5,4.4
20062,261.0,42,6.214285714285714
20063,16.0,6,2.6666666666666665
20064,5.0,2,2.5
20065,415.0,53,7.830188679245283
20066,8.0,1,8.0
20067,15.0,5,3.0
20068,418.0,39,10.717948717948717
20069,6.0,3,2.0
20070,137.0,18,7.611111111111111
20071,311.0,37,8.405405405405405
20072,4.0,1,4.0
20073,34.0,16,2.125
20074,5.0,1,5.0
20075,214.0,18,11.88888888888889
20076,800.0,50,16.0
20077,14.0,6,2.3333333333333335
20078,66.0,8,8.25
20079,67.0,23,2.9130434782608696
20080,955.0,59,16.1864406779661
20081,39.0,20,1.95
20082,12.0,6,2.0
20083,240.0,70,3.4285714285714284
20084,187.0,34,5.5
20085,584.0,56,10.428571428571429
20086,413.0,57,7.245614035087719
20087,18.0,7,2.5714285714285716
20088,22.0,6,3.6666666666666665
20089,11.0,4,2.75
20090,52.0,8,6.5
20091,61.0,23,2.652173913043478
20092,354.0,32,11.0625
20093,469.0,32,14.65625
20094,128.0,23,5.565217391304348
20095,138.0,11,12.545454545454545
20096,11.0,1,11.0
20097,12.0,4,3.0
20098,83.0,28,2.9642857142857144
20099,49.0,11,4.454545454545454
20100,54.0,20,2.7
20101,102.0,7,14.571428571428571
20102,114.0,16,7.125
20103,13.0,4,3.25
20104,116.0,33,3.515151515151515
20105,27.0,9,3.0
20106,24.0,7,3.4285714285714284
20107,25.0,8,3.125
20108,53.0,14,3.7857142857142856
20109,90.0,32,2.8125
20110,61.0,14,4.357142857142857
20111,162.0,23,7.043478260869565
20112,12.0,4,3.0
20113,33.0,13,2.5384615384615383
20114,35.0,13,2.6923076923076925
20115,7.0,1,7.0
20116,639.0,73,8.753424657534246
20117,212.0,44,4.818181818181818
20118,62.0,7,8.857142857142858
20119,42.0,12,3.5
20120,28.0,6,4.666666666666667
20121,113.0,14,8.071428571428571
20122,12.0,5,2.4
20123,36.0,9,4.0
20124,446.0,45,9.911111111111111
20125,116.0,30,3.8666666666666667
20126,2.0,1,2.0
20127,130.0,19,6.842105263157895
20128,140.0,39,3.58974358974359
20129,18.0,7,2.5714285714285716
20130,20.0,8,2.5
20131,4.0,2,2.0
20132,51.0,16,3.1875
20133,132.0,35,3.7714285714285714
20134,214.0,35,6.114285714285714
20135,32.0,15,2.1333333333333333
20136,120.0,25,4.8
20137,187.0,51,3.6666666666666665
20138,3.0,3,1.0
20139,33.0,12,2.75
20140,28.0,10,2.8
20141,223.0,50,4.46
20142,112.0,31,3.6129032258064515
20143,22.0,8,2.75
20144,418.0,32,13.0625
20145,168.0,29,5.793103448275862
20146,439.0,50,8.78
20147,653.0,60,10.883333333333333
20148,1162.0,89,13.0561797752809
20149,1.0,1,1.0
20150,58.0,16,3.625
20151,698.0,81,8.617283950617283
20152,498.0,84,5.928571428571429
20153,294.0,26,11.307692307692308
20154,36.0,14,2.5714285714285716
20155,49.0,12,4.083333333333333
20156,78.0,17,4.588235294117647
20157,77.0,13,5.923076923076923
20158,7.0,3,2.3333333333333335
20159,339.0,42,8.071428571428571
20160,563.0,59,9.542372881355933
20161,40.0,14,2.857142857142857
20162,76.0,13,5.846153846153846
20163,27.0,12,2.25
20164,19.0,3,6.333333333333333
20165,61.0,17,3.588235294117647
20166,16.0,6,2.6666666666666665
20167,64.0,14,4.571428571428571
20168,66.0,21,3.142857142857143
20169,10.0,5,2.0
20170,121.0,33,3.6666666666666665
20171,29.0,10,2.9
20172,9.0,3,3.0
20173,117.0,27,4.333333333333333
20174,9.0,1,9.0
20176,111.0,38,2.9210526315789473
20177,382.0,41,9.317073170731707
20178,107.0,25,4.28
20179,21.0,1,21.0
20180,21.0,10,2.1
20181,180.0,23,7.826086956521739
20182,223.0,18,12.38888888888889
20183,26.0,8,3.25
20184,217.0,26,8.346153846153847
20185,55.0,12,4.583333333333333
20186,46.0,8,5.75
20187,14.0,4,3.5
20188,243.0,41,5.926829268292683
20189,27.0,10,2.7
20190,30.0,16,1.875
20191,39.0,27,1.4444444444444444
20192,507.0,26,19.5
20193,62.0,19,3.263157894736842
20194,26.0,12,2.1666666666666665
20195,208.0,26,8.0
20196,85.0,22,3.8636363636363638
20197,73.0,31,2.3548387096774195
20198,134.0,21,6.380952380952381
20199,3.0,1,3.0
20200,18.0,6,3.0
20201,1051.0,85,12.364705882352942
20202,44.0,16,2.75
20203,73.0,16,4.5625
20204,4.0,3,1.3333333333333333
20205,5.0,3,1.6666666666666667
20206,211.0,30,7.033333333333333
20207,38.0,17,2.235294117647059
20208,29.0,12,2.4166666666666665
20209,16.0,6,2.6666666666666665
20210,27.0,10,2.7
20211,126.0,23,5.478260869565218
20212,803.0,66,12.166666666666666
20213,26.0,13,2.0
20214,10.0,3,3.3333333333333335
20215,269.0,20,13.45
20216,225.0,51,4.411764705882353
20217,16.0,3,5.333333333333333
20218,102.0,26,3.923076923076923
20219,5.0,1,5.0
20220,75.0,13,5.769230769230769
20221,44.0,16,2.75
20222,23.0,7,3.2857142857142856
20223,114.0,37,3.081081081081081
20224,16.0,2,8.0
20225,127.0,19,6.684210526315789
20226,126.0,8,15.75
20227,351.0,57,6.157894736842105
20228,18.0,8,2.25
